Trait	nSNP	overall_p	mscomp	First_Author	Year	Reference	Trait_ID_2.0	Trait_long	Trait_class	N0	N1	N	URL	Population	Retrieval_date	Public	Notes
PGF_Folkersen_33067605_1	1661	0.0856509604476216	PC3 (3e-02)	Folkersen	2020	33067605	PGF	Placenta growth factor (PGF) levels	BMK	21758	0	21758	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011999/GCST90011999_buildGRCh37.tsv	European	2021-06-21T00:00:00Z	Y	
PHLANCAN_Sakaue_doi1011012020102320213652_1	1560	0.296989646982566	PC9 (2e-02)	Sakaue	2021	doi1011012020102320213652	PHLANCAN	Pharyngeal and laryngeal cancer	CAN	178426	300	178726	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.PLC.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
PHOS_SinnottArmstrong_33462484_1	1640	9.23752885787496e-73	PC8 (6e-50)	SinnottArmstrong	2021	33462484	PHOS	Phosphate levels	BMK	331826	0	331826	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90019001-GCST90020000/GCST90019516/GCST90019516_buildGRCh37.tsv	Trans-ethnic	2021-11-05T00:00:00Z	Y	mmol/L
PID_Thaventhiram_32678341_1	1587	0.747811929409581	PC6 (1e-01)	Thaventhiram	2020	32678341	PID	Primary Immune Deficiency	IMD	9225	733	9958	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/ThaventhiranJED_32499645_GCST90000530/GCST90000530_GRCh37.tsv.gz	European	2020-09-01T00:00:00Z	Y	
PKD_Sakaue_doi1011012020102320213652_1	1560	0.832839403951259	PC8 (2e-01)	Sakaue	2021	doi1011012020102320213652	PKD	Polycystic kidney disease	OTH	178216	510	178726	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.PKD.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
PLACR_Astle_27863252_1	1661	0	PC8 (0e+00)	Astle	2016	27863252	PLACR	Platelet crit	BMK	164339	0	164339	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004607/harmonised/27863252-GCST004607-EFO_0007985.h.tsv.gz	European (UK)	2019-10-14T00:00:00Z	Y	Harmonized
PLACR_Vuckovic_32888494_1	1661	0	PC5 (0e+00)	Vuckovic	2020	32888494	PLACR	Platelet crit	BMK	408112	0	408112	ftp://ftp.sanger.ac.uk/pub/project/humgen/summary_statistics/UKBB_blood_cell_traits/pct.assoc	European (UK, UKBB)	2020-09-18T00:00:00Z	Y	%. Volume fraction of blood occupied by platelets. Impedance
PLAC_Astle_27863252_1	1661	0	PC3 (0e+00)	Astle	2016	27863252	PLAC	Platelet count	BMK	166066	0	166066	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004603/harmonised/27863252-GCST004603-EFO_0004309.h.tsv.gz	European (UK)	2019-10-14T00:00:00Z	Y	Harmonized
PLAC_Chen_32888493_1	1661	4.26221253290639e-20	PC3 (2e-08)	Chen	2020	32888493	PLAC	Platelet count	BMK	8585	0	8585	http://www.mhi-humangenetics.org/dataset/BCX2_PLT_AA_GWAMA.out.gz	African	2020-09-24T00:00:00Z	Y	per nL. Number of platelets per unit volume of blood
PLAC_Chen_32888493_2	1661	0	PC3 (0e+00)	Chen	2020	32888493	PLAC	Platelet count	BMK	610713	0	610713	http://www.mhi-humangenetics.org/dataset/BCX2_PLT_EA_GWAMA.out.gz	European (Inc. UKBB)	2020-09-24T00:00:00Z	Y	per nL. Number of platelets per unit volume of blood
PLAC_Chen_32888493_3	1650	6.14252438315704e-07	PC3 (1e-02)	Chen	2020	32888493	PLAC	Platelet count	BMK	146004	0	146004	http://www.mhi-humangenetics.org/dataset/BCX2_PLT_EAS_GWAMA.out.gz	East Asian	2020-09-24T00:00:00Z	Y	per nL. Number of platelets per unit volume of blood
PLAC_Chen_32888493_4	1660	4.62466736411101e-56	PC8 (3e-20)	Chen	2020	32888493	PLAC	Platelet count	BMK	9367	0	9367	http://www.mhi-humangenetics.org/dataset/BCX2_PLT_HA_GWAMA.out.gz	Latin American (Hispanic American / Latinos)	2020-09-24T00:00:00Z	Y	per nL. Number of platelets per unit volume of blood
PLAC_Chen_32888493_5	1661	0	PC3 (0e+00)	Chen	2020	32888493	PLAC	Platelet count	BMK	789371	0	789371	http://www.mhi-humangenetics.org/dataset/BCX2_PLT_Trans_GWAMA.out.gz	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	2020-09-24T00:00:00Z	Y	per nL. Number of platelets per unit volume of blood
PLAC_Chen_32888493_6	1661	0	PC3 (2e-234)	Chen	2020	32888493	PLAC	Platelet count	BMK	789371	0	789371	http://www.mhi-humangenetics.org/dataset/BCX2_PLT_Trans_MRMEGA.out.gz	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	2020-09-24T00:00:00Z	Y	per nL. Number of platelets per unit volume of blood
PLAC_Ferreira_19853236_1	1332	1.32974057454161e-29	PC8 (1e-12)	Ferreira	2009	19853236	PLAC	Platelet count	BMK	6015	0	6015	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/FerreiraMA_19853236_GCST000510/harmonised/19853236-GCST000510-EFO_0004309.h.tsv.gz	European (Dutch + Australian)	2019-10-31T00:00:00Z	Y	Harmonized
PLAC_Kanai_29403010_1	1515	2.27945341280161e-263	PC8 (2e-101)	Kanai	2018	29403010	PLAC	Platelet count	BMK	108208	0	108208	http://jenger.riken.jp/97analysisresult_qtl_download/; http://jenger.riken.jp/98analysisresult_qtl_download/	East Asian (Japanese)	2019-10-17T00:00:00Z	Y	Raw. The website keeps being updated, so urls might not match after some time
PLAC_Sakaue_doi1011012020102320213652_1	1562	3.84185869187805e-190	PC3 (2e-17)	Sakaue	2021	doi1011012020102320213652	PLAC	Platelet count	BMK	148623	0	148623	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.PLT.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
PLAC_Vuckovic_32888494_1	1661	0	PC3 (0e+00)	Vuckovic	2020	32888494	PLAC	Platelet count	BMK	408112	0	408112	ftp://ftp.sanger.ac.uk/pub/project/humgen/summary_statistics/UKBB_blood_cell_traits/plt.assoc	European (UK, UKBB)	2020-09-18T00:00:00Z	Y	per nL. Count of platelets per unit volume of blood. Impedance
PLADW_Astle_27863252_1	1661	0	PC3 (0e+00)	Astle	2016	27863252	PLADW	Platelet component Distribution Width	BMK	164433	0	164433	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004616/harmonised/27863252-GCST004616-EFO_0007984.h.tsv.gz	European (UK)	2019-10-14T00:00:00Z	Y	Harmonized
PLAV_Astle_27863252_1	1661	0	PC3 (0e+00)	Astle	2016	27863252	PLAV	Mean platelet volume	BMK	164454	0	164454	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004599/harmonised/27863252-GCST004599-EFO_0004584.h.tsv.gz	European (UK)	2019-10-14T00:00:00Z	Y	Harmonized
PLAV_Chen_32888493_1	1661	6.33184204963844e-13	PC3 (1e-15)	Chen	2020	32888493	PLAV	Mean platelet volume	BMK	4149	0	4149	http://www.mhi-humangenetics.org/dataset/BCX2_MPV_AA_GWAMA.out.gz	African	2020-09-24T00:00:00Z	Y	per fL. Average volume of platelets
PLAV_Chen_32888493_2	1661	0	PC3 (0e+00)	Chen	2020	32888493	PLAV	Mean platelet volume	BMK	526437	0	526437	http://www.mhi-humangenetics.org/dataset/BCX2_MPV_EA_GWAMA.out.gz	European (Inc. UKBB)	2020-09-24T00:00:00Z	Y	per fL. Average volume of platelets
PLAV_Chen_32888493_3	1649	1.41368140409886e-07	PC3 (3e-11)	Chen	2020	32888493	PLAV	Mean platelet volume	BMK	1370	0	1370	http://www.mhi-humangenetics.org/dataset/BCX2_MPV_EAS_UKBB.out.gz	East Asian	2020-09-24T00:00:00Z	Y	per fL. Average volume of platelets
PLAV_Chen_32888493_4	1631	4.24282790476579e-12	PC3 (1e-16)	Chen	2020	32888493	PLAV	Mean platelet volume	BMK	2810	0	2810	http://www.mhi-humangenetics.org/dataset/BCX2_MPV_HA_BioMe.out.gz	Latin American (Hispanic American / Latinos)	2020-09-24T00:00:00Z	Y	per fL. Average volume of platelets
PLAV_Chen_32888493_5	1661	0	PC3 (0e+00)	Chen	2020	32888493	PLAV	Mean platelet volume	BMK	549468	0	549468	http://www.mhi-humangenetics.org/dataset/BCX2_MPV_Trans_GWAMA.out.gz	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	2020-09-24T00:00:00Z	Y	per fL. Average volume of platelets
PLAV_Chen_32888493_6	1661	0	PC3 (0e+00)	Chen	2020	32888493	PLAV	Mean platelet volume	BMK	549468	0	549468	http://www.mhi-humangenetics.org/dataset/BCX2_MPV_Trans_MRMEGA.out.gz	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	2020-09-24T00:00:00Z	Y	per fL. Average volume of platelets
PLAV_Vuckovic_32888494_1	1661	0	PC3 (0e+00)	Vuckovic	2020	32888494	PLAV	Mean platelet volume	BMK	408112	0	408112	ftp://ftp.sanger.ac.uk/pub/project/humgen/summary_statistics/UKBB_blood_cell_traits/mpv.assoc	European (UK, UKBB)	2020-09-18T00:00:00Z	Y	fL. Mean volume of platelets. (PCT/PLT#)×10000
PLEUR_Sakaue_doi1011012020102320213652_1	1560	0.569943907543289	PC11 (7e-03)	Sakaue	2021	doi1011012020102320213652	PLEUR	Pleurisy	INF	176974	541	177515	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.Pl.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
PM_Miller_26291516_1	1657	0.0185704569469041	PC5 (1e-02)	Miller	2015	26291516	PM	Polymyositis	IMD	4724	533	5257	-	European	2021-06-26T00:00:00Z	N	MYOGEN data, imputted at home
PM_Rothwell_up_1	764	9.64842087647713e-05	PC11 (6e-04)	Rothwell	2021	up	PM	Polymyositis	IMD	3612	903	4515	-	European	2021-10-26T00:00:00Z	N	
PM_Sakaue_doi1011012020102320213652_1	1560	0.787304749050562	PC14 (1e-01)	Sakaue	2021	doi1011012020102320213652	PM	Polymyositis	IMD	175599	58	175657	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.PM.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
PNEUCON_Sakaue_doi1011012020102320213652_1	1560	0.807658860016064	PC1 (7e-02)	Sakaue	2021	doi1011012020102320213652	PNEUCON	Pneumoconiosis	OTH	176974	85	177059	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.Pne.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
PNEUT_Sakaue_doi1011012020102320213652_1	1560	0.0429434943333769	PC3 (4e-03)	Sakaue	2021	doi1011012020102320213652	PNEUT	Pneumothorax	OTH	176298	692	176990	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.Pneu.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
PNEU_Sakaue_doi1011012020102320213652_1	1560	0.905455478509395	PC13 (3e-01)	Sakaue	2021	doi1011012020102320213652	PNEU	Pneumonia	INF	171303	7423	178726	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.Pn.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
PNEU_Tian_28928442_1	1661	0.495240896277144	PC5 (7e-02)	Tian	2017	28928442	PNEU	Pneumonia	INF	90039	40600	130639	-	European	2017-03-22T00:00:00Z	N	23andMe data
POLLIN_Sakaue_doi1011012020102320213652_1	1560	0.972790995482963	PC5 (1e-01)	Sakaue	2021	doi1011012020102320213652	POLLIN	Pollinosis	IMD	153666	18593	172259	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.Pol.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
PP_Sakaue_doi1011012020102320213652_1	1562	0.436475229342085	PC4 (2e-01)	Sakaue	2021	doi1011012020102320213652	PP	Pulse pressure	OTH	145445	0	145445	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.PP.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
PRCA_Sakaue_doi1011012020102320213652_1	1560	0.782379639085762	PC6 (1e-01)	Sakaue	2021	doi1011012020102320213652	PRCA	Prostate cancer	CAN	84660	5672	90332	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.PrC.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
PREEC_Sakaue_doi1011012020102320213652_1	1560	0.514034280735423	PC9 (3e-02)	Sakaue	2021	doi1011012020102320213652	PREEC	Pre-eclampsia	OTH	81962	123	82085	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.PE.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
PRL_Folkersen_33067605_1	1661	0.0898436498328017	PC1 (3e-02)	Folkersen	2020	33067605	PRL	Prolactin (PRL) levels	BMK	21758	0	21758	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012030/GCST90012030_buildGRCh37.tsv	European	2021-06-21T00:00:00Z	Y	
PSA_Aterido_30552173_1	965	0.335515621843223	PC8 (4e-02)	Aterido	2019	30552173	PSA	Psoriatic Arthritis	IMD	1454	744	2198	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AteridoA_30552173_GCST007043	European (Spanish)	2020-08-25T00:00:00Z	Y	Files in cluster looked like inputed files, likely processed by Olly, since they are different from the Supplementary file available for download. I downloaded the supplementary file and created both files from it, assuming minor allele = ALT.
PSA_Aterido_30552173_2	962	0.0196594214518666	PC7 (2e-02)	Aterido	2019	30552173	PSA	Psoriatic Arthritis	IMD	1417	1430	2847	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AteridoA_30552173_GCST007043	European (North America)	2020-08-25T00:00:00Z	Y	Files in cluster looked like inputed files, likely processed by Olly, since they are different from the Supplementary file available for download. I downloaded the supplementary file and created both files from it, assuming minor allele = ALT.
PSC_Ji_27992413_1	1661	0.000189444560983969	PC8 (6e-06)	Ji	2017	27992413	PSC	Primary Sclerosing Cholangitis	IMD	19955	4796	24751	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/JiSG_27992413_GCST004030/harmonised/27992413-GCST004030-EFO_0004268.h.tsv.gz	European	2019-10-09T00:00:00Z	Y	Harmonized
PSGL1_Folkersen_33067605_1	1661	9.17263312196365e-05	PC8 (5e-06)	Folkersen	2020	33067605	PSGL1	P-selectin glycoprotein ligand 1 (PSGL1) levels	BMK	21758	0	21758	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012046/GCST90012046_buildGRCh37.tsv	European	2021-06-21T00:00:00Z	Y	
PSO_Feng_19680446_1	361	0.644393176678313	PC10 (6e-02)	Feng	2009	19680446	PSO	Psoriasis vulgaris	IMD	1368	1364	2732	https://atlas.ctglab.nl/traitDB/1062	European	2019-10-25T00:00:00Z	Y	GWAS Data actually from Nair et al., 2009 (19169254). Some SNPs without BP coordinates lost during processing
PSO_Hirata_29031612_1	513	0.350919725490776	PC11 (2e-02)	Hirata	2018	29031612	PSO	Psoriasis vulgaris	IMD	426	282	708	https://humandbs.biosciencedbc.jp/files/hum0114/hum0114.v1.gwas.v1.zip	East Asian (Japanese)	2019-10-17T00:00:00Z	Y	Raw
PSO_Sakaue_doi1011012020102320213652_1	1560	0.58270543351685	PC1 (2e-03)	Sakaue	2021	doi1011012020102320213652	PSO	Psoriasis vulgaris	IMD	172289	206	172495	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.PsV.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
PSO_Tsoi_23143594_1	242	0.501428684247171	PC13 (9e-02)	Tsoi	2012	23143594	PSO	Psoriasis vulgaris	IMD	22806	10558	33364	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/TsoiLC_23143594_GCST005527/harmonised/23143594-GCST005527-EFO_0000676.h.tsv.gz	European	2019-11-25T00:00:00Z	Y	Harmonized
PTB_Sakaue_doi1011012020102320213652_1	1560	0.937209894919422	PC8 (2e-01)	Sakaue	2021	doi1011012020102320213652	PTB	Pulmonary tuberculosis	INF	170871	7800	178671	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.PT.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
PTEX3_Folkersen_33067605_1	1661	1.02648834050353e-07	PC6 (2e-04)	Folkersen	2020	33067605	PTEX3	Pentraxin-related protein PTX3 levels	BMK	21758	0	21758	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012037/GCST90012037_buildGRCh37.tsv	European	2021-06-21T00:00:00Z	Y	
PWA_Tian_28928442_1	1661	0.312836281217766	PC10 (2e-02)	Tian	2017	28928442	PWA	Plantar Warts	INF	37451	24994	62445	-	European	2017-03-22T00:00:00Z	N	23andMe data
PYELON_Sakaue_doi1011012020102320213652_1	1560	0.778321053339909	PC11 (2e-01)	Sakaue	2021	doi1011012020102320213652	PYELON	Pyelonephritis	INF	175288	1811	177099	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.Pye.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
RAASA_Sakaue_doi1011012020102320213652_1	1560	0.356857839861879	PC6 (5e-03)	Sakaue	2021	doi1011012020102320213652	RAASA	Agents acting on the renin-angiotensin system	OTH	132906	45820	178726	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.C09.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
RAGE_Folkersen_33067605_1	1661	0.237728781142248	PC6 (2e-02)	Folkersen	2020	33067605	RAGE	Receptor for advanced glycosylation end products levels	BMK	21758	0	21758	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012054/GCST90012054_buildGRCh37.tsv	European	2021-06-21T00:00:00Z	Y	
RANTES_AholaOlli_27989323_1	1660	0.0455432836461599	PC3 (2e-02)	AholaOlli	2017	27989323	RANTES	Regulated on Activation, Normal T Cell Expressed and Secreted (CCL5, RANTES) levels	BMK	3421	0	3421	http://computationalmedicine.fi/data#Cytokine_GWAS	European (Finnish)	2019-10-24T00:00:00Z	Y	
RA_Ishigaki_doi101101795948_1	1556	0.931128054961312	PC13 (9e-02)	Ishigaki	2019	doi101101795948	RA	Rheumatoid Arthritis	IMD	208254	4199	212453	jenger.riken.jp/93/	East Asian (Japanese)	2020-02-07T00:00:00Z	Y	Raw. Original doi: 10.1101/795948. The website keeps being updated, so urls might not match after some time
RA_Kubo_BBJ_1	1556	0.931128054961312	PC13 (9e-02)	Kubo	2020	BBJ	RA	Rheumatoid Arthritis	IMD	208254	4199	212453	https://humandbs.biosciencedbc.jp/files/hum0014/hum0014.v17.RA.v1.zip	East Asian (Japanese)	2020-03-09T00:00:00Z	Y	No publication associated, but belong to Tailor-made Medical Treatment Program from Biobank Japan. In https://humandbs.biosciencedbc.jp/en/hum0014-v18#41diseases, reference associated says In submission, with no doi associated, so I use BBJ 2020 to name them. UPDATE ON 2020/08/27 I revisited the website an they provide a link to the publication (https://www.nature.com/articles/s41588-020-0640-3), which seems to match Ishigaki preprint (doi:10.1101/795948). Judging by the sample size, I think it's the same study on the same Biobank Japan samples. Given that there are some new versions on BBJ website (see link at URL), it may be worth revisiting in the future to enlarge/update our datasets.
RA_Okada_24390342_1	1408	7.10709367284328e-12	PC5 (5e-11)	Okada	2014	24390342	RA	Rheumatoid Arthritis	IMD	43923	14361	58284	http://plaza.umin.ac.jp/~yokada/datasource/files/GWASMetaResults/RA_GWASmeta_European_v2.txt.gz	European	2013-01-08T00:00:00Z	Y	Raw, not hamonized yet. Hg19. Original website: http://plaza.umin.ac.jp/~yokada/datasource/software.htm
RA_Okada_24390342_2	1334	0.881610140921315	PC6 (5e-02)	Okada	2014	24390342	RA	Rheumatoid Arthritis	IMD	17642	4873	22515	http://plaza.umin.ac.jp/~yokada/datasource/files/GWASMetaResults/RA_GWASmeta_Asian_v2.txt.gz	Asian	2013-01-08T00:00:00Z	Y	Raw, not hamonized yet. Hg19. Original website: http://plaza.umin.ac.jp/~yokada/datasource/software.htm
RA_Okada_24390342_3	1357	7.43696756482317e-11	PC5 (3e-09)	Okada	2014	24390342	RA	Rheumatoid Arthritis	IMD	61565	19234	80799	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/OkadaY_24390342_GCST002318/harmonised/24390342-GCST002318-EFO_0000685.h.tsv.gz	Trans-ethnic (European + Asian)	2019-10-10T00:00:00Z	Y	Harmonized. BETA recalculated. Original website: http://plaza.umin.ac.jp/~yokada/datasource/software.htm
RA_Sakaue_doi1011012020102320213652_1	1560	0.806049387358057	PC4 (5e-02)	Sakaue	2021	doi1011012020102320213652	RA	Rheumatoid Arthritis	IMD	173268	5348	178616	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.RA.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
RBCW_Astle_27863252_1	1661	0	PC7 (0e+00)	Astle	2016	27863252	RBCW	Red Blood Cell Distribution Width	BMK	171529	0	171529	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004621/harmonised/27863252-GCST004621-EFO_0005192.h.tsv.gz	European (UK)	2019-10-14T00:00:00Z	Y	Harmonized
RBCW_Chen_32888493_1	1661	3.00287123317183e-13	PC12 (5e-09)	Chen	2020	32888493	RBCW	Red Blood Cell Distribution Width	BMK	6953	0	6953	http://www.mhi-humangenetics.org/dataset/BCX2_RDW_AA_GWAMA.out.gz	African	2020-09-24T00:00:00Z	Y	%. Range of variation of red blood cell volume
RBCW_Chen_32888493_2	1661	0	PC7 (0e+00)	Chen	2020	32888493	RBCW	Red Blood Cell Distribution Width	BMK	585405	0	585405	http://www.mhi-humangenetics.org/dataset/BCX2_RDW_EA_GWAMA.out.gz	European (Inc. UKBB)	2020-09-24T00:00:00Z	Y	%. Range of variation of red blood cell volume
RBCW_Chen_32888493_4	1660	2.61017341063235e-48	PC12 (3e-28)	Chen	2020	32888493	RBCW	Red Blood Cell Distribution Width	BMK	8526	0	8526	http://www.mhi-humangenetics.org/dataset/BCX2_RDW_HA_GWAMA.out.gz	Latin American (Hispanic American / Latinos)	2020-09-24T00:00:00Z	Y	%. Range of variation of red blood cell volume
RBCW_Chen_32888493_5	1661	0	PC7 (0e+00)	Chen	2020	32888493	RBCW	Red Blood Cell Distribution Width	BMK	616956	0	616956	http://www.mhi-humangenetics.org/dataset/BCX2_RDW_Trans_GWAMA.out.gz	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	2020-09-24T00:00:00Z	Y	%. Range of variation of red blood cell volume
RBCW_Chen_32888493_6	1661	0	PC7 (1e-147)	Chen	2020	32888493	RBCW	Red Blood Cell Distribution Width	BMK	616956	0	616956	http://www.mhi-humangenetics.org/dataset/BCX2_RDW_Trans_MRMEGA.out.gz	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	2020-09-24T00:00:00Z	Y	%. Range of variation of red blood cell volume
RBCW_Vuckovic_32888494_1	1661	0	PC7 (0e+00)	Vuckovic	2020	32888494	RBCW	Red Blood Cell Distribution Width	BMK	408112	0	408112	ftp://ftp.sanger.ac.uk/pub/project/humgen/summary_statistics/UKBB_blood_cell_traits/rdw_cv.assoc	European (UK, UKBB)	2020-09-18T00:00:00Z	Y	fL. Coefficient of variation of red cell volume distribution. CV of impedance measured red cell volume distribution
RBC_Chen_32888493_1	1661	6.24207113842655e-17	PC1 (8e-09)	Chen	2020	32888493	RBC	Red blood cell count	BMK	7634	0	7634	http://www.mhi-humangenetics.org/dataset/BCX2_RBC_AA_GWAMA.out.gz	African	2020-09-24T00:00:00Z	Y	per pL. Number of red blood cells per unit volume of blood
RBC_Chen_32888493_2	1661	0	PC1 (0e+00)	Chen	2020	32888493	RBC	Red blood cell count	BMK	595378	0	595378	http://www.mhi-humangenetics.org/dataset/BCX2_RBC_EA_GWAMA.out.gz	European (Inc. UKBB)	2020-09-24T00:00:00Z	Y	per pL. Number of red blood cells per unit volume of blood
RBC_Chen_32888493_3	1650	0.0208439708845428	PC1 (6e-03)	Chen	2020	32888493	RBC	Red blood cell count	BMK	151060	0	151060	http://www.mhi-humangenetics.org/dataset/BCX2_RBC_EAS_GWAMA.out.gz	East Asian	2020-09-24T00:00:00Z	Y	per pL. Number of red blood cells per unit volume of blood
RBC_Chen_32888493_4	1660	4.26913869483157e-52	PC10 (6e-25)	Chen	2020	32888493	RBC	Red blood cell count	BMK	9302	0	9302	http://www.mhi-humangenetics.org/dataset/BCX2_RBC_HA_GWAMA.out.gz	Latin American (Hispanic American / Latinos)	2020-09-24T00:00:00Z	Y	per pL. Number of red blood cells per unit volume of blood
